       0    20.366 
      50    18.647 
     100    18.570 
     150    21.911 
     200    19.790 
     250    19.793 
     300    22.153 
     350    23.079 
     400    19.241 
     450    18.953 
     500    21.681 
     550    20.156 
     600    20.318 
     650    17.608 
     700    20.396 
     750    19.710 
     800    20.126 
     850    18.403 
     900    16.842 
     950    19.884 
    1000    18.996 
    1050    21.590 
    1100    18.920 
    1150    18.458 
    1200    19.418 
    1250    20.131 
    1300    19.929 
    1350    18.393 
    1400    21.251 
    1450    21.013 
    1500    19.400 
    1550    19.392 
    1600    18.942 
    1650    15.849 
    1700    17.974 
    1750    20.663 
    1800    20.660 
    1850    20.075 
    1900    25.654 
    1950    24.514 
    2000    20.772 
    2050    23.069 
    2100    22.508 
    2150    20.954 
    2200    20.496 
    2250    23.362 
    2300    18.640 
    2350    19.530 
    2400    19.419 
    2450    15.702 
    2500    16.270 
    2550    15.256 
    2600    21.015 
    2650    22.501 
    2700    19.813 
    2750    19.454 
    2800    22.271 
    2850    21.747 
    2900    24.258 
    2950    23.049 
    3000    24.268 
    3050    21.930 
    3100    24.112 
    3150    22.967 
    3200    19.708 
    3250    23.125 
    3300    20.066 
    3350    19.179 
    3400    20.184 
    3450    18.487 
    3500    18.235 
    3550    20.945 
    3600    17.637 
    3650    20.214 
    3700    21.218 
    3750    21.903 
    3800    22.644 
    3850    21.477 
    3900    19.359 
    3950    20.730 
    4000    21.607 
    4050    19.811 
    4100    22.807 
    4150    21.937 
    4200    20.623 
    4250    22.291 
    4300    24.149 
    4350    21.269 
    4400    22.981 
    4450    22.092 
    4500    21.930 
    4550    23.212 
    4600    21.779 
    4650    20.272 
    4700    21.046 
    4750    22.131 
    4800    23.657 
    4850    22.395 
    4900    20.196 
    4950    21.950 
    5000    21.454 
    5050    24.622 
    5100    22.265 
    5150    19.484 
    5200    21.235 
    5250    23.095 
    5300    21.067 
    5350    19.542 
    5400    18.936 
    5450    18.757 
    5500    18.543 
    5550    19.648 
    5600    17.916 
    5650    18.218 
    5700    20.469 
    5750    18.204 
    5800    18.496 
    5850    20.682 
    5900    22.323 
    5950    19.087 
    6000    17.689 
    6050    20.376 
    6100    16.319 
    6150    20.478 
    6200    18.761 
    6250    19.369 
    6300    19.567 
    6350    16.846 
    6400    20.389 
    6450    21.238 
    6500    20.003 
    6550    20.646 
    6600    22.563 
    6650    23.048 
    6700    20.439 
    6750    23.398 
    6800    19.789 
    6850    19.745 
    6900    22.070 
    6950    17.490 
    7000    17.563 
    7050    17.178 
    7100    16.733 
    7150    15.032 
    7200    19.142 
    7250    18.404 
    7300    20.533 
    7350    16.968 
    7400    17.696 
    7450    17.824 
    7500    18.581 
    7550    18.817 
    7600    18.747 
    7650    17.870 
    7700    18.299 
    7750    18.898 
    7800    15.578 
    7850    18.507 
    7900    18.588 
    7950    19.484 
    8000    18.343 
    8050    18.760 
    8100    17.256 
    8150    18.906 
    8200    18.979 
    8250    17.470 
    8300    21.510 
    8350    22.173 
    8400    21.077 
    8450    19.973 
    8500    19.200 
    8550    23.792 
    8600    20.437 
    8650    19.931 
    8700    23.518 
    8750    22.397 
    8800    20.937 
    8850    20.885 
    8900    20.160 
    8950    20.879 
    9000    18.754 
    9050    19.738 
    9100    21.617 
    9150    20.696 
    9200    19.455 
    9250    19.298 
    9300    17.946 
    9350    19.865 
    9400    19.472 
    9450    19.614 
    9500    21.628 
    9550    20.719 
    9600    19.016 
    9650    20.890 
    9700    18.758 
    9750    21.758 
    9800    20.566 
    9850    21.328 
    9900    20.487 
    9950    21.823 
   10000    20.137 
   10050    22.329 
   10100    19.352 
   10150    20.652 
   10200    20.065 
   10250    20.472 
   10300    17.229 
   10350    18.527 
   10400    18.641 
   10450    22.108 
   10500    19.647 
   10550    21.850 
   10600    23.625 
   10650    23.747 
   10700    24.288 
